Title,Date,title_nostop,title_stemmed,sentiment_score
"['så', 'er', 'etikken', 'udfordret', 'igen', 'novo', 'nordiskpenge', 'strømmer', 'ind', 'i', 'britisk', 'sundhedssystem']",2023-04-04,"['så', 'etikken', 'udfordret', 'igen', 'novo', 'nordiskpenge', 'strømmer', 'britisk', 'sundhedssystem']","['så', 'etik', 'udfordr', 'igen', 'novo', 'nordiskpeng', 'strøm', 'britisk', 'sundhedssystem']",0.0
"['novo', 'dropper', 'salg', 'i', 'rusland', 'af', 'sit', 'bedst', 'sælgende', 'lægemiddel']",2023-04-03,"['novo', 'dropper', 'salg', 'rusland', 'bedst', 'sælgende', 'lægemiddel']","['novo', 'drop', 'salg', 'rusland', 'bedst', 'sælg', 'lægemiddel']",0.0
"['novo', 'nordiskmidlet', 'ozempic', 'på', 'vej', 'til', 'at', 'opnå', 'kultstatus', 'i', 'hele', 'verden', 'herhjemme', 'vil', 'myndighederne', 'bremse', 'udbetaling', 'af', 'tårnhøjt', 'tilskud']",2023-04-03,"['novo', 'nordiskmidlet', 'ozempic', 'vej', 'opnå', 'kultstatus', 'hele', 'verden', 'herhjemme', 'myndighederne', 'bremse', 'udbetaling', 'tårnhøjt', 'tilskud']","['novo', 'nordiskmidl', 'ozempic', 'vej', 'opnå', 'kultstatus', 'hel', 'verd', 'herhjem', 'myndighed', 'brems', 'udbetaling', 'tårnhøjt', 'tilskud']",1.0
"['sådan', 'kan', 'du', 'forudsige', 'om', 'dit', 'vægttab', 'vil', 'holde']",2023-03-31,"['kan', 'forudsige', 'dit', 'vægttab', 'holde']","['kan', 'foruds', 'dit', 'vægttab', 'hold']",0.0
"['novo', 'nordiskselskab', 'vil', 'udvide', 'produktion', 'og', 'køber', 'grund', 'i', 'køge']",2023-03-31,"['novo', 'nordiskselskab', 'udvide', 'produktion', 'køber', 'grund', 'køge']","['novo', 'nordiskselskab', 'udvid', 'produktion', 'køb', 'grund', 'køg']",1.0
"['aktionærer', 'i', 'novozymes', 'og', 'chr', 'hansen', 'stemmer', 'ja', 'til', 'fusion']",2023-03-30,"['aktionærer', 'novozymes', 'chr', 'hansen', 'stemmer', 'ja', 'fusion']","['aktionær', 'novozym', 'chr', 'hans', 'stem', 'ja', 'fusion']",1.0
"['novo', 'nordiskaktien', 'i', 'vildt', 'rekordhumør', 'giganter', 'som', 'procter', 'gamble', 'samsung', 'og', 'nestlé', 'kan', 'ikke', 'følge', 'med']",2023-03-28,"['novo', 'nordiskaktien', 'vildt', 'rekordhumør', 'giganter', 'procter', 'gamble', 'samsung', 'nestlé', 'kan', 'følge']","['novo', 'nordiskakti', 'vild', 'rekordhumør', 'gigant', 'proct', 'gambl', 'samsung', 'nestlé', 'kan', 'følg']",0.0
"['medie', 'novo', 'nordisk', 'har', 'brugt', 'patientforening', 'til', 'kampagne']",2023-03-23,"['medie', 'novo', 'nordisk', 'brugt', 'patientforening', 'kampagne']","['medi', 'novo', 'nordisk', 'brugt', 'patientforening', 'kampagn']",0.0
"['tilskud', 'til', 'fedmemedicin', 'stopper', 'måske', 'i', '2024']",2023-03-23,"['tilskud', 'fedmemedicin', 'stopper', 'måske', '2024']","['tilskud', 'fedmemedicin', 'stop', 'måsk', '2024']",0.0
"['ugens', 'profil', 'iskold', 'hædersmand', 'reddede', 'novo', 'nordisk', 'fra', 'alfahannerne']",2023-03-18,"['ugens', 'profil', 'iskold', 'hædersmand', 'reddede', 'novo', 'nordisk', 'alfahannerne']","['ugen', 'profil', 'iskold', 'hædersmand', 'redded', 'novo', 'nordisk', 'alfahan']",2.0
"['novokonkurrent', 'følger', 'trop', 'og', 'sænker', 'insulinpriser', 'i', 'usa']",2023-03-16,"['novokonkurrent', 'følger', 'trop', 'sænker', 'insulinpriser', 'usa']","['novokonkurrent', 'følg', 'trop', 'sænk', 'insulinpris', 'usa']",0.0
"['novo', 'nordisk', 'udelukkes', 'i', 'to', 'år', 'for', 'skjult', 'markedsføring']",2023-03-16,"['novo', 'nordisk', 'udelukkes', 'to', 'år', 'skjult', 'markedsføring']","['novo', 'nordisk', 'udeluk', 'to', 'år', 'skjult', 'markedsføring']",0.0
"['novo', 'nordisk', 'i', 'opgør', 'mod', 'det', 'amerikanske', 'sundhedssystem', 'sænker', 'insulinpriserne', 'med', '75', 'procent']",2023-03-14,"['novo', 'nordisk', 'opgør', 'amerikanske', 'sundhedssystem', 'sænker', 'insulinpriserne', '75', 'procent']","['novo', 'nordisk', 'opgør', 'amerikansk', 'sundhedssystem', 'sænk', 'insulinpris', '75', 'procent']",0.0
"['novo', 'vil', 'sænke', 'listepriser', 'på', 'insulinprodukter', 'i', 'usa']",2023-03-14,"['novo', 'sænke', 'listepriser', 'insulinprodukter', 'usa']","['novo', 'sænk', 'listepris', 'insulinproduk', 'usa']",0.0
"['medie', 'britiske', 'eksperter', 'som', 'lovpriste', 'novo', 'nordisks', 'slankemiddel', 'har', 'modtaget', 'penge', 'af', 'medicinalgiganten']",2023-03-12,"['medie', 'britiske', 'eksperter', 'lovpriste', 'novo', 'nordisks', 'slankemiddel', 'modtaget', 'penge', 'medicinalgiganten']","['medi', 'britisk', 'ekspert', 'lovprist', 'novo', 'nordisk', 'slankemiddel', 'modtag', 'peng', 'medicinalgigant']",0.0
"['ny', 'bog', 'afslører', 'lars', 'rebien', 'var', 'klar', 'til', 'at', 'sælge', 'novo', 'nordisk', 'og', 'rykke', 'virksomheden', 'til', 'udlandet']",2023-03-11,"['ny', 'bog', 'afslører', 'lars', 'rebien', 'klar', 'sælge', 'novo', 'nordisk', 'rykke', 'virksomheden', 'udlandet']","['ny', 'bog', 'afslør', 'lar', 'rebi', 'klar', 'sælg', 'novo', 'nordisk', 'ryk', 'virksom', 'udland']",-1.0
"['novo', 'nordisktopchef', 'er', 'klar', 'til', 'at', 'forhandle', 'om', 'høje', 'medicinpriser', 'hvis', 'medicinen', 'får', 'tilskud']",2023-03-09,"['novo', 'nordisktopchef', 'klar', 'forhandle', 'høje', 'medicinpriser', 'medicinen', 'får', 'tilskud']","['novo', 'nordisktopchef', 'klar', 'forhandl', 'høj', 'medicinpris', 'medicin', 'får', 'tilskud']",2.0
"['overvægtige', 'danskere', 'køber', 'eftertragtet', 'slankemiddel', 'til', 'halv', 'pris', 'i', 'tyskland', 'og', 'sverige']",2023-03-09,"['overvægtige', 'danskere', 'køber', 'eftertragtet', 'slankemiddel', 'halv', 'pris', 'tyskland', 'sverige']","['overvæg', 'dansk', 'køb', 'eftertrag', 'slankemiddel', 'halv', 'pris', 'tyskland', 'sver']",3.0
"['fænomen', 'breder', 'sig', 'i', 'kølvandet', 'på', 'novo', 'nordisks', 'vægttabsmedicin', 'de', 'kalder', 'det', 'ozempic', 'face']",2023-03-04,"['fænomen', 'breder', 'kølvandet', 'novo', 'nordisks', 'vægttabsmedicin', 'kalder', 'ozempic', 'face']","['fænom', 'bred', 'kølvand', 'novo', 'nordisk', 'vægttabsmedicin', 'kald', 'ozempic', 'fac']",0.0
"['analytiker', 'politiske', 'hensyn', 'bag', 'novorivals', 'lavere', 'insulinpriser']",2023-03-01,"['analytiker', 'politiske', 'hensyn', 'bag', 'novorivals', 'lavere', 'insulinpriser']","['analytik', 'politisk', 'hensyn', 'bag', 'novorival', 'lav', 'insulinpris']",0.0
"['amerikansk', 'novokonkurrent', 'sænker', 'insulinprisen', 'kraftigt']",2023-03-01,"['amerikansk', 'novokonkurrent', 'sænker', 'insulinprisen', 'kraftigt']","['amerikansk', 'novokonkurrent', 'sænk', 'insulinpris', 'kraft']",0.0
"['novo', 'nordisk', 'bruger', 'stigende', 'antal', 'aber', 'til', 'dyreforsøg']",2023-03-01,"['novo', 'nordisk', 'bruger', 'stigende', 'antal', 'aber', 'dyreforsøg']","['novo', 'nordisk', 'brug', 'stig', 'antal', 'aber', 'dyreforsøg']",0.0
"['tiktok', 'bandlyses', 'vidt', 'og', 'bredt', 'men', 'novo', 'nordisk', 'holder', 'fast', 'vi', 'er', 'ikke', 'bange', 'for', 'det']",2023-03-01,"['tiktok', 'bandlyses', 'vidt', 'bredt', 'novo', 'nordisk', 'holder', 'fast', 'bange']","['tiktok', 'bandlys', 'vidt', 'bredt', 'novo', 'nordisk', 'hold', 'fast', 'bang']",-2.0
"['det', 'tog', 'kun', '5', 'minutter', 'og', '50', 'sekunder', 'i', 'telefonen', 'sådan', 'fik', 'berlingske', 'det', 'nye', 'vidundermiddel', 'mod', 'fedme']",2023-03-01,"['tog', 'kun', '5', 'minutter', '50', 'sekunder', 'telefonen', 'fik', 'berlingske', 'nye', 'vidundermiddel', 'fedme']","['tog', 'kun', '5', 'minut', '50', 'sekund', 'telefon', 'fik', 'berlingsk', 'nye', 'vidundermiddel', 'fedm']",2.0
"['her', 'er', 'novo', 'nordisktopchefens', 'hovedpine', 'vi', 'kan', 'blive', 'så', 'store', 'som', 'de', 'allerstørste', 'det', 'er', 'et', 'vildt', 'perspektiv']",2023-02-28,"['novo', 'nordisktopchefens', 'hovedpine', 'kan', 'så', 'store', 'allerstørste', 'vildt', 'perspektiv']","['novo', 'nordisktopchef', 'hovedpin', 'kan', 'så', 'stor', 'allerstørst', 'vild', 'perspektiv']",-2.0
"['et', 'oprør', 'ulmede', 'og', 'det', 'var', 'tæt', 'på', 'et', 'internt', 'opgør', 'i', 'novo', 'nordisk', 'så', 'måtte', 'topchefen', 'selv', 'på', 'banen']",2023-02-26,"['oprør', 'ulmede', 'tæt', 'internt', 'opgør', 'novo', 'nordisk', 'så', 'måtte', 'topchefen', 'banen']","['oprør', 'ulmed', 'tæt', 'internt', 'opgør', 'novo', 'nordisk', 'så', 'måt', 'topchef', 'ban']",-2.0
"['novo', 'nordisks', 'fedmesucces', 'rammer', 'diabetespatienter', 'uret', 'tikker', 'ned']",2023-02-23,"['novo', 'nordisks', 'fedmesucces', 'rammer', 'diabetespatienter', 'uret', 'tikker']","['novo', 'nordisk', 'fedmesuc', 'ram', 'diabetespatient', 'uret', 'tik']",0.0
"['ny', 'forskning', 'viser', 'insulindosis', 'har', 'været', 'fejlberegnet', 'i', 'årtier']",2023-02-23,"['ny', 'forskning', 'viser', 'insulindosis', 'fejlberegnet', 'årtier']","['ny', 'forskning', 'vis', 'insulindosis', 'fejlberegn', 'årti']",0.0
"['novotopchef', 'undskylder', 'dækkede', 'over', 'kampagne', 'der', 'talte', 'varmt', 'om', 'eget', 'slankemiddel']",2023-02-13,"['novotopchef', 'undskylder', 'dækkede', 'kampagne', 'talte', 'varmt', 'eget', 'slankemiddel']","['novotopchef', 'undskyld', 'dækked', 'kampagn', 'talt', 'varmt', 'eget', 'slankemiddel']",-1.0
"['silikonekongen', 'skabte', 'furore', 'med', 'bryster', 'på', 'busreklamer', 'nu', 'satser', 'han', 'på', 'ny', 'vidundermedicin']",2023-02-12,"['silikonekongen', 'skabte', 'furore', 'bryster', 'busreklamer', 'satser', 'ny', 'vidundermedicin']","['silikonekong', 'skabt', 'furor', 'bryst', 'busreklam', 'sats', 'ny', 'vidundermedicin']",-2.0
"['overvægtige', 'lægger', 'mindst', '15', 'milliarder', 'til', 'danmarks', 'sundhedsudgifter', 'og', 'tykke', 'danskere', 'tjener', 'mindre', 'og', 'er', 'mere', 'på', 'overførsel']",2023-02-12,"['overvægtige', 'lægger', 'mindst', '15', 'milliarder', 'danmarks', 'sundhedsudgifter', 'tykke', 'danskere', 'tjener', 'mindre', 'mere', 'overførsel']","['overvæg', 'læg', 'mindst', '15', 'milliard', 'danmark', 'sundhedsudgift', 'tyk', 'dansk', 'tjen', 'mindr', 'mer', 'overførsel']",0.0
"['nu', 'skal', 'de', 'undersøges', 'novo', 'nordisk', 'beskyldt', 'for', 'skjult', 'reklame', 'for', 'populært', 'fedmemiddel']",2023-02-10,"['undersøges', 'novo', 'nordisk', 'beskyldt', 'skjult', 'reklame', 'populært', 'fedmemiddel']","['undersøg', 'novo', 'nordisk', 'beskyld', 'skjult', 'reklam', 'populært', 'fedmemiddel']",1.0
"['businessupdate', 'medicinalgigant', 'giver', 'solid', 'bonus', 'til', 'de', 'ansatte']",2023-02-02,"['businessupdate', 'medicinalgigant', 'giver', 'solid', 'bonus', 'ansatte']","['businessupdat', 'medicinalgigant', 'giv', 'solid', 'bonus', 'ansat']",2.0
"['businessoverblik', 'kardashian', 'og', 'andre', 'kendisser', 'sværmer', 'om', 'novo', 'det', 'kan', 'potentielt', 'skade', 'os']",2023-02-02,"['businessoverblik', 'kardashian', 'andre', 'kendisser', 'sværmer', 'novo', 'kan', 'potentielt', 'skade']","['businessoverblik', 'kardashian', 'andr', 'kendis', 'sværm', 'novo', 'kan', 'potentielt', 'skad']",-2.0
"['novo', 'nordisks', 'fedmemedicin', 'sælger', 'sig', 'selv', 'og', 'skaber', 'vild', 'vækst', 'og', 'det', 'giver', 'topchefen', 'problemer']",2023-02-01,"['novo', 'nordisks', 'fedmemedicin', 'sælger', 'skaber', 'vild', 'vækst', 'giver', 'topchefen', 'problemer']","['novo', 'nordisk', 'fedmemedicin', 'sælg', 'skab', 'vild', 'vækst', 'giv', 'topchef', 'problem']",2.0
"['novo', 'nordisk', 'får', 'ny', 'rekordomsætning']",2023-02-01,"['novo', 'nordisk', 'får', 'ny', 'rekordomsætning']","['novo', 'nordisk', 'får', 'ny', 'rekordomsætning']",0.0
"['businessupdate', 'så', 'meget', 'har', 'novotopchefen', 'tjent', 'de', 'seneste', 'fem', 'år']",2023-02-01,"['businessupdate', 'så', 'novotopchefen', 'tjent', 'seneste', 'fem', 'år']","['businessupdat', 'så', 'novotopchef', 'tjent', 'senest', 'fem', 'år']",0.0
"['novo', 'nordiskmedejer', 'toppede', 'listen', 'over', 'skattebetalere', 'i', '2021']",2023-02-01,"['novo', 'nordiskmedejer', 'toppede', 'listen', 'skattebetalere', '2021']","['novo', 'nordiskmedej', 'topped', 'list', 'skattebetal', '2021']",0.0
"['salg', 'af', 'diabetesmidler', 'hjælper', 'novo', 'nordisk', 'til', 'ny', 'rekord']",2023-02-01,"['salg', 'diabetesmidler', 'hjælper', 'novo', 'nordisk', 'ny', 'rekord']","['salg', 'diabetesmidl', 'hjælp', 'novo', 'nordisk', 'ny', 'rekord']",2.0
"['overvægtige', 'danskere', 'jagter', 'recepter', 'på', 'novo', 'nordisks', 'nye', 'vægttabsmedicinen', 'et', 'klondyke', 'og', 'det', 'vilde', 'vesten']",2023-01-30,"['overvægtige', 'danskere', 'jagter', 'recepter', 'novo', 'nordisks', 'nye', 'vægttabsmedicinen', 'klondyke', 'vilde', 'vesten']","['overvæg', 'dansk', 'jagt', 'recept', 'novo', 'nordisk', 'nye', 'vægttabsmedicin', 'klondyk', 'vild', 'vest']",0.0
"['overvægt', 'er', 'dit', 'eget', 'ansvar', 'mener', 'stort', 'flertal', 'af', 'danskere', 'men', 'kræftens', 'bekæmpelse', 'peger', 'på', 'en', 'helt', 'anden', 'skurk']",2023-01-27,"['overvægt', 'dit', 'eget', 'ansvar', 'mener', 'stort', 'flertal', 'danskere', 'kræftens', 'bekæmpelse', 'peger', 'helt', 'skurk']","['overvæg', 'dit', 'eget', 'ansvar', 'men', 'stort', 'flertal', 'dansk', 'kræft', 'bekæmp', 'peg', 'helt', 'skurk']",-1.0
"['businessoverblik', 'novoejer', 'åbner', 'for', 'at', 'investere', 'i', 'atomkraft']",2023-01-23,"['businessoverblik', 'novoejer', 'åbner', 'investere', 'atomkraft']","['businessoverblik', 'novoej', 'åbn', 'invest', 'atomkraft']",0.0
"['det', 'var', 'det', 'lægemiddel', 'danskerne', 'brugte', 'flest', 'penge', 'på', 'sidste', 'år', 'men', 'praktiserende', 'læger', 'maner', 'til', 'forsigtighed', 'forventer', 'de', 'at', 'blive', 'lykkelige', 'og', 'slanke']",2023-01-20,"['lægemiddel', 'danskerne', 'brugte', 'flest', 'penge', 'sidste', 'år', 'praktiserende', 'læger', 'maner', 'forsigtighed', 'forventer', 'lykkelige', 'slanke']","['lægemiddel', 'dansk', 'brugt', 'flest', 'peng', 'sidst', 'år', 'praktis', 'læg', 'man', 'forsig', 'forvent', 'lyk', 'slank']",3.0
"['forskere', 'roste', 'slankemiddel', 'i', 'medierne', 'men', 'bijobber', 'for', 'medicinalgiganten']",2023-01-20,"['forskere', 'roste', 'slankemiddel', 'medierne', 'bijobber', 'medicinalgiganten']","['forsk', 'rost', 'slankemiddel', 'medi', 'bijob', 'medicinalgigant']",3.0
"['millionerne', 'ruller', 'ind', 'hos', 'novo', 'nordisk', 'selskabets', 'nye', 'supermiddel', 'blev', 'bedst', 'sælgende', 'medicin']",2023-01-16,"['millionerne', 'ruller', 'novo', 'nordisk', 'selskabets', 'nye', 'supermiddel', 'bedst', 'sælgende', 'medicin']","['million', 'rul', 'novo', 'nordisk', 'selskab', 'nye', 'supermiddel', 'bedst', 'sælg', 'medicin']",0.0
"['californien', 'sagsøger', 'novo', 'nordisk', 'over', 'insulinpriser']",2023-01-12,"['californien', 'sagsøger', 'novo', 'nordisk', 'insulinpriser']","['californi', 'sagsøg', 'novo', 'nordisk', 'insulinpris']",-2.0
"['novo', 'nordisks', 'nye', 'vægttabsmedicin', 'er', 'kun', 'første', 'skridt', 'på', 'vejen', 'op', 'mod', '20', 'nye', 'lægemidler', 'mod', 'fedme', 'kan', 'være', 'på', 'vej']",2023-01-12,"['novo', 'nordisks', 'nye', 'vægttabsmedicin', 'kun', 'første', 'skridt', 'vejen', '20', 'nye', 'lægemidler', 'fedme', 'kan', 'vej']","['novo', 'nordisk', 'nye', 'vægttabsmedicin', 'kun', 'først', 'skridt', 'vej', '20', 'nye', 'lægemidl', 'fedm', 'kan', 'vej']",0.0
"['megasællert', 'til', 'overvægtige', 'amerikanere', 'udløser', 'aktieeksplosion', 'hos', 'dansk', 'virksomhed']",2023-01-04,"['megasællert', 'overvægtige', 'amerikanere', 'udløser', 'aktieeksplosion', 'dansk', 'virksomhed']","['megasællert', 'overvæg', 'amerikan', 'udløs', 'aktieeksplosion', 'dansk', 'virksom']",0.0
"['novo', 'buldrer', 'frem', 'kun', 'to', 'selskaber', 'i', 'hele', 'europa', 'er', 'mere', 'værd']",2023-01-03,"['novo', 'buldrer', 'frem', 'kun', 'to', 'selskaber', 'hele', 'europa', 'mere', 'værd']","['novo', 'buldr', 'frem', 'kun', 'to', 'selskab', 'hel', 'europa', 'mer', 'værd']",2.0
"['storbanker', 'og', 'novo', 'nordisk', 'i', 'top', 'efter', 'historisk', 'aktieår', 'her', 'er', 'listen', 'over', 'årets', 'bedste', 'og', 'værste', 'aktier']",2022-12-30,"['storbanker', 'novo', 'nordisk', 'top', 'historisk', 'aktieår', 'listen', 'årets', 'bedste', 'værste', 'aktier']","['storbank', 'novo', 'nordisk', 'top', 'historisk', 'aktieår', 'list', 'året', 'bedst', 'værst', 'akti']",2.0
"['nyt', 'fedmemiddel', 'kan', 'reducere', 'din', 'vægt', 'med', 'op', 'til', '20', 'procent', 'men', 'også', 'ændre', 'smagen', 'af', 'rødvin']",2022-12-24,"['nyt', 'fedmemiddel', 'kan', 'reducere', 'vægt', '20', 'procent', 'ændre', 'smagen', 'rødvin']","['nyt', 'fedmemiddel', 'kan', 'reduc', 'vægt', '20', 'procent', 'ændr', 'smag', 'rødvin']",0.0
"['novozymes', 'sluger', '148årige', 'chr', 'hansen', 'for', '80', 'milliarder', 'kroner', 'skal', 'skabe', 'en', 'ny', 'dansk', 'vækstgigant']",2022-12-12,"['novozymes', 'sluger', '148årige', 'chr', 'hansen', '80', 'milliarder', 'kroner', 'skabe', 'ny', 'dansk', 'vækstgigant']","['novozym', 'slug', '148år', 'chr', 'hans', '80', 'milliard', 'kron', 'skab', 'ny', 'dansk', 'vækstgigant']",0.0
"['frygter', 'manglende', 'tilskud', 'til', 'fedmemiddel', 'kan', 'skabe', 'a', 'og', 'bhold']",2022-12-12,"['frygter', 'manglende', 'tilskud', 'fedmemiddel', 'kan', 'skabe', 'a', 'bhold']","['frygt', 'mangl', 'tilskud', 'fedmemiddel', 'kan', 'skab', 'a', 'bhold']",-1.0
"['heidi', 'har', 'brugt', 'novo', 'nordisks', 'nye', 'fedmemiddel', 'siden', 'august', 'det', 'er', 'ikke', 'et', 'mirakelmiddel']",2022-12-12,"['heidi', 'brugt', 'novo', 'nordisks', 'nye', 'fedmemiddel', 'siden', 'august', 'mirakelmiddel']","['heidi', 'brugt', 'novo', 'nordisk', 'nye', 'fedmemiddel', 'sid', 'august', 'mirakelmiddel']",0.0
"['kæmpe', 'fusion', 'novozymes', 'og', 'chr', 'hansen', 'går', 'sammen']",2022-12-12,"['kæmpe', 'fusion', 'novozymes', 'chr', 'hansen', 'går', 'sammen']","['kæmp', 'fusion', 'novozym', 'chr', 'hans', 'går', 'sam']",-1.0
"['efterspurgt', 'fedmemiddel', 'fra', 'novo', 'nordisk', 'til', 'salg', 'i', 'danmark']",2022-12-11,"['efterspurgt', 'fedmemiddel', 'novo', 'nordisk', 'salg', 'danmark']","['efterspurg', 'fedmemiddel', 'novo', 'nordisk', 'salg', 'danmark']",0.0
"['nu', 'sender', 'novo', 'nordisk', 'hypet', 'slankemiddel', 'på', 'markedet', 'i', 'danmark']",2022-12-11,"['sender', 'novo', 'nordisk', 'hypet', 'slankemiddel', 'markedet', 'danmark']","['send', 'novo', 'nordisk', 'hyp', 'slankemiddel', 'marked', 'danmark']",0.0
"['afsløring', 'jeg', 'siger', 'ja', 'tak', 'til', 'novo', 'nordisks', 'antabus', 'mod', 'mad', 'men']",2022-12-02,"['afsløring', 'siger', 'ja', 'tak', 'novo', 'nordisks', 'antabus', 'mad']","['afsløring', 'sig', 'ja', 'tak', 'novo', 'nordisk', 'antabus', 'mad']",3.0
"['novo', 'nordisk', 'er', 'på', 'vej', 'op', 'i', 'erhvervslivets', 'absolutte', 'verdenselite', 'én', 'bestemt', 'forklaring', 'tegner', 'sig']",2022-12-01,"['novo', 'nordisk', 'vej', 'erhvervslivets', 'absolutte', 'verdenselite', 'én', 'bestemt', 'forklaring', 'tegner']","['novo', 'nordisk', 'vej', 'erhvervsliv', 'absolut', 'verdenselit', 'én', 'bestemt', 'forklaring', 'tegn']",2.0
"['novo', 'nordisk', 'fonden', 'ny', 'regering', 'skal', 'prioritere', 'udviklingen', 'af', 'plantebaserede', 'fødevarer']",2022-11-29,"['novo', 'nordisk', 'fonden', 'ny', 'regering', 'prioritere', 'udviklingen', 'plantebaserede', 'fødevarer']","['novo', 'nordisk', 'fond', 'ny', 'regering', 'priorit', 'udvikling', 'plantebas', 'fødevar']",0.0
"['novo', 'nordisk', 'kæmper', 'for', 'at', 'følge', 'med', 'milliardsucces', 'i', 'usa', 'på', 'linje', 'med', 'viagra', 'og', 'botox', 'i', 'popularitet']",2022-11-23,"['novo', 'nordisk', 'kæmper', 'følge', 'milliardsucces', 'usa', 'linje', 'viagra', 'botox', 'popularitet']","['novo', 'nordisk', 'kæmp', 'følg', 'milliardsuc', 'usa', 'linj', 'viagra', 'botox', 'popularit']",-2.0
"['novo', 'nordisk', 'opruster', 'milliardinvestering', 'i', 'nordsjælland']",2022-11-22,"['novo', 'nordisk', 'opruster', 'milliardinvestering', 'nordsjælland']","['novo', 'nordisk', 'oprust', 'milliardinvestering', 'nordsjælland']",0.0
"['danske', 'kåre', 'schultz', 'stopper', 'som', 'topchef', 'i', 'israelsk', 'medicinkæmpe']",2022-11-21,"['danske', 'kåre', 'schultz', 'stopper', 'topchef', 'israelsk', 'medicinkæmpe']","['dansk', 'kår', 'schultz', 'stop', 'topchef', 'israelsk', 'medicinkæmp']",-1.0
"['businessoverblik', 'novo', 'nordisk', 'er', 'på', 'vej', 'med', 'arvtageren', 'til', 'storsælgende', 'milliardsucces']",2022-11-11,"['businessoverblik', 'novo', 'nordisk', 'vej', 'arvtageren', 'storsælgende', 'milliardsucces']","['businessoverblik', 'novo', 'nordisk', 'vej', 'arvtag', 'storsælg', 'milliardsuc']",0.0
"['businessoverblik', 'novotopchef', 'bekymrer', 'sig', 'enormt', 'om', 'danmarks', 'unge', 'og', 'han', 'kommer', 'med', 'et', 'klart', 'råd']",2022-11-09,"['businessoverblik', 'novotopchef', 'bekymrer', 'enormt', 'danmarks', 'unge', 'kommer', 'klart', 'råd']","['businessoverblik', 'novotopchef', 'bekymr', 'enormt', 'danmark', 'ung', 'kom', 'klart', 'råd']",-1.0
"['novo', 'nordisk', 'brager', 'frem', 'og', 'opjusterer', 'analytiker', 'forventer', 'kursstigninger']",2022-11-02,"['novo', 'nordisk', 'brager', 'frem', 'opjusterer', 'analytiker', 'forventer', 'kursstigninger']","['novo', 'nordisk', 'brag', 'frem', 'opjust', 'analytik', 'forvent', 'kursstigning']",0.0
